18.8637639202  10.8910062229 40.0161854853  90.0000  90.0000 90.0000
18.8637639202  10.8910062229 40.0161854853  90.0000  90.0000 90.0000
18.8637639202  10.8910062229 40.0161854853  90.0000  90.0000 90.0000
18.8637639202  10.8910062229 40.0161854853  90.0000  90.0000 90.0000
