46.2066953 15.40222547 15.40222547 90.0000  90.0000  90.0000
46.2066953 15.40222547 15.40222547 90.0000  90.0000  90.0000
46.2066953 15.40222547 15.40222547 90.0000  90.0000  90.0000
46.2066953 15.40222547 15.40222547 90.0000  90.0000  90.0000
